# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200101-20200131
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
nyh_topic/arts-entertainment?page=17,2
nyh_topic/arts-entertainment?page=2,2
nyh_topic/arts-entertainment?page=4,2
nyh_topic/arts-entertainment?page=5,2
nyh_topic/business-industry?page=2,2
nyh_topic/business-industry?page=6,2
nyh_topic/business-industry?search_api_views_fulltext=buffalo+ny+harbor+,2
nyh_topic/business-industry?search_api_views_fulltext=buffalo+ny+harbor+photo+,2
nyh_topic/business-industry?search_api_views_fulltext=buffalo+ny+harbor+photo+1958,2
nyh_topic/business-industry/terms?page=7?page=3/nyh_topic/architecture/collection_type/postcards,2
nyh_topic/business-industry/terms/field_alpha_sort/S,2
nyh_topic/business-industry/terms/time_period/1600/time_period/1960,2
nyh_topic/business-industry/time_period/1870/field_alpha_sort/I,2
nyh_topic/community-events?page=1,2
nyh_topic/community-events/field_alpha_sort/L,2
nyh_topic/community-events/nyh_topic/arts-entertainment/terms/time_period/1950/time_period/1990,2
nyh_topic/community-events/time_period/1850/time_period/1860/time_period/1900,2
nyh_topic/community-events/time_period/1890/time_period/1830/nyh_topic/business-industry/time_period/1860,2
nyh_topic/daily-life/nyh_topic/people/terms?page=200/nyh_topic/ethnic-groups/field_alpha_sort/L,2
nyh_topic/daily-life/nyh_topic/people/terms?page=200/time_period/1860/nyh_topic/arts-entertainment/time_period/1760,2
nyh_topic/daily-life/nyh_topic/people/terms/field_alpha_sort/U/nyh_topic/recreation-sports,2
nyh_topic/education?page=15,2
nyh_topic/education?page=16,2
nyh_topic/education?page=17,2
nyh_topic/education?page=18,2
nyh_topic/education?page=20,2
nyh_topic/education?page=21,2
nyh_topic/education?page=22,2
nyh_topic/education?page=23,2
nyh_topic/education?page=24,2
nyh_topic/education?page=25,2
nyh_topic/education?page=26,2
nyh_topic/education?page=28,2
nyh_topic/education?page=29,2
nyh_topic/education?page=30,2
nyh_topic/education?page=31,2
nyh_topic/education?page=32,2
nyh_topic/education?page=35,2
nyh_topic/education?search_api_views_fulltext=HeR+book,2
nyh_topic/education?search_api_views_fulltext=St.+Patrick's+High+School,2
nyh_topic/education/collection_type/yearbooks?page=1,2
nyh_topic/education/collection_type/yearbooks?page=3,2
nyh_topic/education/field_alpha_sort/C?page=5,2
nyh_topic/education/field_alpha_sort/R,2
nyh_topic/education/field_alpha_sort/S,2
nyh_topic/education/field_alpha_sort/S?page=1,2
nyh_topic/education/field_alpha_sort/S?page=3,2
nyh_topic/education/field_alpha_sort/S?page=4,2
nyh_topic/education/field_alpha_sort/U,2
nyh_topic/education/terms?page=3/field_alpha_sort/V/time_period/1820,2
nyh_topic/education/time_period/1940/time_period/1950/nyh_topic/people/field_alpha_sort/S,2
nyh_topic/environment-nature,2
nyh_topic/environment-nature?page=2,2
nyh_topic/environment-nature/nyh_topic/people/privacy/time_period/1770/time_period/1820,2
nyh_topic/environment-nature/nyh_topic/philosophy-religion/field_alpha_sort/R/time_period/1860,2
nyh_topic/ethnic-groups?page=3,2
nyh_topic/ethnic-groups?page=4,2
nyh_topic/ethnic-groups?page=5,2
nyh_topic/ethnic-groups?page=6,2
nyh_topic/ethnic-groups?page=7,2
nyh_topic/geography-maps?page=11,2
nyh_topic/geography-maps?search_api_views_fulltext=madison,2
nyh_topic/geography-maps/nyh_topic/architecture,2
nyh_topic/geography-maps/nyh_topic/transportation/privacy/nyh_topic/environment-nature/field_alpha_sort/S/time_period/1980,2
nyh_topic/geography-maps/nyh_topic/transportation/privacy/nyh_topic/environment-nature/field_alpha_sort/V/nyh_topic/architecture,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200?page=200?page=4/collection_type/yearbooks?page=4,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200?page=200/nyh_topic/medicine-science-technology/nyh_topic/transportation,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200?page=3?page=1/field_alpha_sort/Q,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200/field_alpha_sort/J/time_period/1890,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200/time_period/1680/time_period/1730,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200/time_period/1870/time_period/1960,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=200/time_period/1950/field_alpha_sort/W/collection_type/yearbooks,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=7/nyh_topic/community-events/field_alpha_sort/R/time_period/1870,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=7/nyh_topic/environment-nature/time_period/cold-war-1945-1989,2
nyh_topic/geography-maps/nyh_topic/transportation/terms?page=7/time_period/1890/time_period/1980/time_period/1960,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/collection_type/yearbooks/time_period/1990/privacy,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/field_alpha_sort/F/nyh_topic/education/nyh_topic/arts-entertainment,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/time_period/1830/field_alpha_sort/O/privacy/time_period/1910,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/time_period/1850/time_period/1940/terms/time_period/1760,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/time_period/1890/field_alpha_sort/N,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/time_period/1970/field_alpha_sort/C/time_period/1910/time_period/1980,2
nyh_topic/geography-maps/nyh_topic/transportation/terms/time_period/1990/field_alpha_sort/A/nyh_topic/education,2
nyh_topic/geography-maps/terms?page=7/time_period/1810/nyh_topic/ethnic-groups,2
nyh_topic/government-law-politics?page=1,2
nyh_topic/government-law-politics?page=12,2
nyh_topic/government-law-politics?page=2,2
nyh_topic/government-law-politics?page=3,2
nyh_topic/government-law-politics?page=4,2
nyh_topic/government-law-politics?page=5,2
nyh_topic/government-law-politics?page=6,2
nyh_topic/government-law-politics?page=7,2
nyh_topic/government-law-politics?page=8,2
nyh_topic/government-law-politics/field_alpha_sort/C/terms?page=5/nyh_topic/environment-nature/terms/field_alpha_sort/J/time_period/1950/time_period/1900,2
nyh_topic/government-law-politics/field_alpha_sort/C/terms?page=5/time_period/1860/time_period/1940,2
nyh_topic/government-law-politics/field_alpha_sort/C/terms?page=5/time_period/1980/field_alpha_sort/J/privacy,2
nyh_topic/government-law-politics/field_alpha_sort/C/terms/nyh_topic/geography-maps/nyh_topic/environment-nature/time_period/1880,2
nyh_topic/government-law-politics/privacy?page=5?page=200/time_period/1920/nyh_topic/business-industry,2
nyh_topic/government-law-politics/privacy/field_alpha_sort/J/terms,2
nyh_topic/government-law-politics/privacy/field_alpha_sort/N/time_period/1900/time_period/1830,2
nyh_topic/government-law-politics/terms?page=1/time_period/1920/field_alpha_sort/U,2
nyh_topic/government-law-politics/terms?page=200/nyh_topic/community-events/field_alpha_sort/D,2
nyh_topic/medicine-science-technology?page=1,2
nyh_topic/medicine-science-technology?page=2,2
nyh_topic/medicine-science-technology/field_alpha_sort/C/nyh_topic/people/time_period/1980/time_period/1970,2
nyh_topic/medicine-science-technology/field_alpha_sort/C/privacy?page=5/time_period/1760,2
nyh_topic/medicine-science-technology/field_alpha_sort/C/privacy?page=8/field_alpha_sort/1/nyh_topic/people,2
nyh_topic/medicine-science-technology/field_alpha_sort/C/privacy/time_period/1800#main-content,2
nyh_topic/medicine-science-technology/field_alpha_sort/F/privacy/time_period/1780/time_period/1810/nyh_topic/ethnic-groups,2
nyh_topic/medicine-science-technology/field_alpha_sort/F/time_period/1880/terms?page=201/field_alpha_sort/M,2
nyh_topic/medicine-science-technology/field_alpha_sort/F/time_period/1880/terms/terms/time_period/1860/time_period/1900?page=2,2
nyh_topic/medicine-science-technology/nyh_topic/people,2
nyh_topic/medicine-science-technology/nyh_topic/people?page=2,2
nyh_topic/medicine-science-technology/nyh_topic/people?page=3,2
nyh_topic/medicine-science-technology/nyh_topic/people?page=4,2
nyh_topic/medicine-science-technology/terms/field_alpha_sort/O/nyh_topic/transportation,2
nyh_topic/medicine-science-technology/terms/nyh_topic/community-events/time_period/1900,2
nyh_topic/medicine-science-technology/time_period/1970/field_alpha_sort/N,2
nyh_topic/military-war?page=1,2
nyh_topic/military-war?page=5,2
nyh_topic/military-war/terms?page=1/nyh_topic/philosophy-religion/time_period/1880,2
nyh_topic/military-war/terms?page=2?page=7/privacy/nyh_topic/military-war/time_period/1910,2
nyh_topic/military-war/terms?page=2/privacy?page=200/time_period/1810/time_period/1910,2
nyh_topic/military-war/terms?page=2/privacy/field_alpha_sort/S/terms/field_alpha_sort/M,2
nyh_topic/military-war/terms?page=5?page=6/time_period/1910/time_period/1960?page=9,2
nyh_topic/military-war/terms/field_alpha_sort/B/nyh_topic/community-events/privacy?page=6/nyh_topic/education/time_period/1940/privacy/time_period/1660,2
nyh_topic/military-war/terms/field_alpha_sort/B/nyh_topic/community-events/privacy/field_alpha_sort/D/time_period/1810,2
nyh_topic/military-war/terms/field_alpha_sort/B/nyh_topic/community-events/privacy/field_alpha_sort/E/nyh_topic/people,2
nyh_topic/military-war/terms/field_alpha_sort/B/nyh_topic/community-events/time_period/1830/terms/nyh_topic/education/field_alpha_sort/S,2
nyh_topic/military-war/terms/field_alpha_sort/B/nyh_topic/recreation-sports/time_period/1990/privacy/collection_type/photographs-correspondence,2
nyh_topic/military-war/terms/field_alpha_sort/B/privacy/nyh_topic/arts-entertainment/time_period/1980/field_alpha_sort/R,2
nyh_topic/military-war/terms/field_alpha_sort/N/nyh_topic/ethnic-groups/terms,2
nyh_topic/military-war/terms/field_alpha_sort/U/nyh_topic/environment-nature/privacy/nyh_topic/environment-nature/time_period/1970/time_period/1910,2
nyh_topic/military-war/terms/field_alpha_sort/U/nyh_topic/environment-nature/privacy/terms/time_period/1930,2
nyh_topic/military-war/terms/field_alpha_sort/U/nyh_topic/environment-nature/privacy#main-content/time_period/1690,2
nyh_topic/military-war/terms/field_alpha_sort/U/nyh_topic/environment-nature/terms/time_period/1760/time_period/1780,2
nyh_topic/military-war/terms/field_alpha_sort/U/time_period/1900/time_period/1910/privacy/field_alpha_sort/V,2
nyh_topic/military-war/terms/field_alpha_sort/U/time_period/1980/terms/field_alpha_sort/P/time_period/1980,2
nyh_topic/military-war/terms/nyh_topic/agriculture/field_alpha_sort/S/terms/time_period/1890/time_period/1760,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/architecture/terms/field_alpha_sort/K/nyh_topic/transportation,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/architecture/terms/nyh_topic/philosophy-religion?page=5,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/education/terms/field_alpha_sort/C?page=1,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/transportation/terms/nyh_topic/recreation-sports/time_period/1960/nyh_topic/geography-maps,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/transportation/terms/time_period/1950/field_alpha_sort/W,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/transportation/terms/time_period/1960/time_period/1940/nyh_topic/work-labor/field_alpha_sort/M,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/transportation/terms#main-content/privacy/time_period/1800,2
nyh_topic/military-war/terms/nyh_topic/agriculture/nyh_topic/transportation/terms#main-content/time_period/1900/time_period/37442,2
nyh_topic/military-war/terms/nyh_topic/agriculture/privacy?page=1?page=7/field_alpha_sort/S/nyh_topic/philosophy-religion,2
nyh_topic/military-war/terms/nyh_topic/agriculture/privacy?page=3?page=1/field_alpha_sort/I,2
nyh_topic/military-war/terms/nyh_topic/agriculture/privacy/field_alpha_sort/A/time_period/1840,2
nyh_topic/military-war/terms/nyh_topic/architecture/field_alpha_sort/P/terms/nyh_topic/people/nyh_topic/daily-life/time_period/2010,2
nyh_topic/military-war/terms/nyh_topic/architecture/nyh_topic/daily-life/terms?page=6/field_alpha_sort/S/nyh_topic/education?page=4,2
nyh_topic/military-war/terms/nyh_topic/architecture/nyh_topic/daily-life/terms/time_period/1690/nyh_topic/government-law-politics/nyh_topic/community-events,2
nyh_topic/military-war/terms/nyh_topic/architecture/nyh_topic/philosophy-religion/privacy/nyh_topic/architecture/time_period/1850/field_alpha_sort/G,2
nyh_topic/military-war/terms/nyh_topic/architecture/nyh_topic/philosophy-religion/privacy/time_period/1790,2
nyh_topic/military-war/terms/nyh_topic/architecture/nyh_topic/philosophy-religion/time_period/1900/time_period/1960/terms/field_alpha_sort/Q,2
nyh_topic/military-war/terms/nyh_topic/architecture/privacy/nyh_topic/environment-nature/field_alpha_sort/A,2
nyh_topic/military-war/terms/nyh_topic/architecture/terms?page=5/time_period/1930/field_alpha_sort/J,2
nyh_topic/military-war/terms/nyh_topic/architecture/terms?page=6?page=8/time_period/1800/time_period/1810,2
nyh_topic/military-war/terms/nyh_topic/architecture/terms/field_alpha_sort/R/time_period/1880/time_period/1910,2
nyh_topic/military-war/terms/nyh_topic/architecture/terms/time_period/1920/time_period/1860/nyh_topic/recreation-sports,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1890/field_alpha_sort/C/time_period/1930,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1890/field_alpha_sort/S/privacy/time_period/1890,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1890/nyh_topic/community-events/field_alpha_sort/V/privacy/field_alpha_sort/A,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1900/field_alpha_sort/R,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1910/time_period/1890/time_period/1980,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1910/time_period/1950/field_alpha_sort/M/privacy,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1920/terms/time_period/1960/nyh_topic/arts-entertainment/field_alpha_sort/T,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1950/field_alpha_sort/M/time_period/2010/nyh_topic/philosophy-religion/time_period/1970,2
nyh_topic/military-war/terms/nyh_topic/architecture/time_period/1950/terms/nyh_topic/transportation/nyh_topic/recreation-sports,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/collection_type/photographs/privacy/nyh_topic/military-war/time_period/1950/time_period/1980,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/nyh_topic/environment-nature/privacy?page=1/nyh_topic/community-events,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/nyh_topic/environment-nature/time_period/1850/field_alpha_sort/W/privacy/nyh_topic/architecture/time_period/1890,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/nyh_topic/ethnic-groups/nyh_topic/community-events/privacy/field_alpha_sort/Z/time_period/1980,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/terms?page=2/field_alpha_sort/J/time_period/1980,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/terms?page=3/time_period/1940/field_alpha_sort/C/nyh_topic/daily-life,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/terms/field_alpha_sort/V/time_period/1950/nyh_topic/transportation,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/terms/time_period/1980/nyh_topic/architecture/field_alpha_sort/T,2
nyh_topic/military-war/terms/nyh_topic/arts-entertainment/time_period/1980/time_period/2000/field_alpha_sort/F/nyh_topic/ethnic-groups,2
nyh_topic/military-war/terms/nyh_topic/daily-life/time_period/1960/nyh_topic/military-war,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/C/privacy?page=3/field_alpha_sort/A/time_period/1850,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/C/privacy/nyh_topic/environment-nature/time_period/1880/time_period/1890/nyh_topic/business-industry,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/E/collection_type/yearbooks/privacy/time_period/1960,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/H/time_period/1840/terms/time_period/1900/time_period/1960/field_alpha_sort/F,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/S/privacy/privacy/nyh_topic/government-law-politics/time_period/1800,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/S/privacy/time_period/1680/time_period/1620/nyh_topic/government-law-politics,2
nyh_topic/military-war/terms/nyh_topic/education/field_alpha_sort/S/time_period/1990/terms/time_period/77879,2
nyh_topic/military-war/terms/nyh_topic/education/nyh_topic/government-law-politics/time_period/1940/nyh_topic/people/time_period/1920,2
nyh_topic/military-war/terms/nyh_topic/education/nyh_topic/recreation-sports/time_period/1910/privacy/nyh_topic/architecture/nyh_topic/military-war,2
nyh_topic/military-war/terms/nyh_topic/education/terms/time_period/1880/nyh_topic/recreation-sports,2
nyh_topic/military-war/terms/nyh_topic/education/time_period/1810/terms?page=6/time_period/1960/time_period/1940/field_alpha_sort/G,2
nyh_topic/military-war/terms/nyh_topic/education/time_period/1840/field_alpha_sort/S/time_period/1910/privacy/nyh_topic/arts-entertainment,2
nyh_topic/military-war/terms/nyh_topic/education/time_period/1880/terms/time_period/1860/nyh_topic/work-labor/field_alpha_sort/C,2
nyh_topic/military-war/terms/nyh_topic/education/time_period/1880/terms/time_period/1910/time_period/2000,2
nyh_topic/military-war/terms/nyh_topic/geography-maps/field_alpha_sort/B#main-content,2
nyh_topic/military-war/terms/nyh_topic/geography-maps/nyh_topic/environment-nature/field_alpha_sort/B/terms/collection_type/photographs-correspondence,2
nyh_topic/military-war/terms/nyh_topic/medicine-science-technology/field_alpha_sort/E/terms#main-content/time_period/1980,2
