"Council","InstitutionID","InstitutionName","CollectionID","CollectionName","Path","Pageviews"
"Northern New York Library Network","NNYLN009","Jefferson Community College - Jefferson Community College Library","JCCLIBRARY002","Jeffersonian Yearbooks Collection","jeffersonian-yearbooks-collection",0
"Northern New York Library Network","NNYLN009","Jefferson Community College - Jefferson Community College Library","JCCLIBRARY001","La Bella America: From the Old Country to the North Country","la-bella-america-old-country-north-country",0
"Northern New York Library Network","NNYLN009","Jefferson Community College - Jefferson Community College Library","VND-002","Keitha Kellogg Petersen","keitha-kellogg-petersen",0
"Long Island Library Resources Council","LILRC023","Jericho Public Library","ZRR120","Halleran Family Collection","halleran-family-collection",0
"Long Island Library Resources Council","LILRC023","Jericho Public Library","ZRR122","Doughty Family","doughty-family",3
"Long Island Library Resources Council","LILRC023","Jericho Public Library","ZRR059","Jericho Historical Collection","jericho-historical-collection",0
"Central New York Library Resources Council","CLRC019","Jervis Public Library","SRR046","John B. Jervis Drawings","john-b-jervis-drawings",0
"Central New York Library Resources Council","CLRC019","Jervis Public Library","SRR126","Reid Gallery of Prominent Citizens of Rome, New York","reid-gallery-prominent-citizens-rome-new-york",0
"Northern New York Library Network","NNYLN010","Keene Valley Library","K4V03","Edmonds Family Album","edmonds-family-album",0
"Northern New York Library Network","NNYLN010","Keene Valley Library","K4V02","Beede Family Album","beede-family-album",0
"Northern New York Library Network","NNYLN010","Keene Valley Library","K4V01","Keene Historic Photographs","keene-historic-photographs",0
"South Central Regional Library Council","SCLRC017","Keuka College - Lightner Library","ZKC001","Dr. Martin Luther King, Jr. Collection","dr-martin-luther-king-jr-collection",0
"South Central Regional Library Council","SCLRC017","Keuka College - Lightner Library","ZKC002","Coretta Scott King Collection","coretta-scott-king-collection",0
"Central New York Library Resources Council","CLRC049","Kirkland Town Library","SRR166","Kirkland Town Library Art Collection","kirkland-town-library-art-collection",0
"Central New York Library Resources Council","CLRC051","LaFayette Public Library","SRR169","LaFayette Yearbooks","lafayette-yearbooks",0
"Northern New York Library Network","NNYLN012","Lake Placid Olympic Museum","NNYLN03-01","Henry Uihlein Scrapbook","henry-uihlein-scrapbook",0
"Northern New York Library Network","NNYLN040","Lake Placid Public Library","LPPL001","Lake Placid Public Library Photograph Archive","lake-placid-public-library-photograph-archive",0
"Northern New York Library Network","NNYLN011","Lake Placid-North Elba Historical Society","NNYLN100","Stedman and Moses Collection of glass plate negatives","stedman-and-moses-collection-glass-plate-negatives",0
"Long Island Library Resources Council","LILRC024","Levittown Public Library","ZRR060","Levittown History Collection","levittown-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC033","Liberty High School Library","V3J001","Liberty High School Yearbooks","liberty-high-school-yearbooks",0
"Southeastern New York Library Resources Council","SENYLRC021","Library Association of Rockland County - Haverstraw King's Daughters Public Library","NYRCK001","Haverstraw, NY History Collection","haverstraw-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC022","Library Association of Rockland County - Nanuet Public Library","NYRCK002","Nanuet, NY History Collection","nanuet-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK017","Bob Knight Postcard Collection","bob-knight-postcard-collection",6
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK018","WRKL News Reels 1979-1985","wrkl-news-reels-1979-1985",0
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK010","Dutcher Family Collection","dutcher-family-collection",2
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK011","Elizabeth Ryan Collection","elizabeth-ryan-collection",2
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK012","New City Library Oral History Collection","new-city-library-oral-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC023","Library Association of Rockland County - New City Library","NYRCK013","New City Library Image Collection","new-city-library-image-collection",0
"Southeastern New York Library Resources Council","SENYLRC024","Library Association of Rockland County - Palisades Free Library","NYRCK014","Combination Atlas Map of Rockland County, New York","combination-atlas-map-rockland-county-new-york",3
"Southeastern New York Library Resources Council","SENYLRC024","Library Association of Rockland County - Palisades Free Library","NYRCK015","Palisades, NY History Collection","palisades-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC025","Library Association of Rockland County - Pearl River Library","NYRCK003","Pearl River, NY History Collection","pearl-river-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC026","Library Association of Rockland County - Piermont Public Library","NYRCK004","Piermont, NY History Collection","piermont-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC027","Library Association of Rockland County - Suffern Free Library","NYRCK005","Suffern, NY History Collection","suffern-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC028","Library Association of Rockland County - Tappan Library","NYRCK006","Tappan, NY History Collection","tappan-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC029","Library Association of Rockland County - Tomkins Cove Public Library","NYRCK007","Tomkins Cove, NY History Collection","tomkins-cove-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC030","Library Association of Rockland County - Valley Cottage Library","NYRCK008","Valley Cottage, NY History Collection","valley-cottage-ny-history-collection",0
"Southeastern New York Library Resources Council","SENYLRC031","Library Association of Rockland County - West Nyack Library","NYRCK009","West Nyack, NY History Collection","west-nyack-ny-history-collection",0
"Central New York Library Resources Council","CLRC020","Little Falls Public Library","SRR013","Little Falls Public Library Collection","little-falls-public-library-collection",0
"Central New York Library Resources Council","CLRC020","Little Falls Public Library","SRR143","Little Falls Camera Club Collection","little-falls-camera-club-collection",0
"Central New York Library Resources Council","CLRC020","Little Falls Public Library","SRR137","Sphinx Collection","sphinx-collection",0
"Central New York Library Resources Council","CLRC020","Little Falls Public Library","SRR119","Little Falls Symphony Orchestra Collection","little-falls-symphony-orchestra-collection",0
"Central New York Library Resources Council","CLRC021","Liverpool Public Library","SRR003","Fred R. Wolcott Photographic Collection","fred-r-wolcott-photographic-collection",0
"Central New York Library Resources Council","CLRC021","Liverpool Public Library","SRR149","Liverpool Yearbook Collection","liverpool-yearbook-collection",0
"Central New York Library Resources Council","CLRC021","Liverpool Public Library","SRR002","Schuelke Collection","schuelke-collection",0
"Central New York Library Resources Council","CLRC021","Liverpool Public Library","SRR001","Crawford Collection","crawford-collection",12
"Southeastern New York Library Resources Council","SENYLRC061","Locust Grove Estate","NYLGE002","The Hasbroucks of Locust Lawn","hasbroucks-locust-lawn",0
"Southeastern New York Library Resources Council","SENYLRC061","Locust Grove Estate","NYLGE003","Samuel F. B. Morse Collection","samuel-f-b-morse-collection",0
"Southeastern New York Library Resources Council","SENYLRC061","Locust Grove Estate","NYLGE001","Historic Greeting Cards","historic-greeting-cards",0
"Long Island Library Resources Council","LILRC026","Locust Valley Library","ZRR061","Locust Historical Collection","locust-historical-collection",0
"Long Island Library Resources Council","LILRC052","Long Beach Public Library","ZRR144","Long Beach Public Schools","long-beach-public-schools",0
"Long Island Library Resources Council","LILRC052","Long Beach Public Library","ZRR145","Long Beach Public Library Collection","long-beach-public-library-collection",0
"Long Island Library Resources Council","LILRC052","Long Beach Public Library","ZRR146","Long Beach High School Yearbooks 1925-1977","long-beach-high-school-yearbooks-1925-1977",0
"Long Island Library Resources Council","LILRC60","Long Island Library Resources Council","ZRR600","LILRC Digital Collection","lilrc-digital-collection",0
"Long Island Library Resources Council","LILRC028","Long Island Maritime Museum","ZRR096","Long Island Maritime Museum Local Families Photographs","long-island-maritime-museum-local-families-photographs",0
"Long Island Library Resources Council","LILRC028","Long Island Maritime Museum","ZRR097","Long Island Maritime Museum Local History Photographs","long-island-maritime-museum-local-history-photographs",0
"Long Island Library Resources Council","LILRC029","Longwood Public Library","ZRR094","Longwood Historic Photographs","longwood-historic-photographs",0
"Long Island Library Resources Council","LILRC029","Longwood Public Library","ZRR065","Camp Upton Postcards","camp-upton-postcards",6
"Long Island Library Resources Council","LILRC029","Longwood Public Library","ZRR063","Thomas R. Bayles Collection","thomas-r-bayles-collection",0
"Long Island Library Resources Council","LILRC029","Longwood Public Library","ZRR067","Longwood Scrapbooks","longwood-scrapbooks",0
"Long Island Library Resources Council","LILRC029","Longwood Public Library","ZRR064","Bayle's Pamphlets","bayles-pamphlets",4
